Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-10 14:23:00-05:00,312.05,312.12,311.99,312.0,312.0,42429
2022-01-10 14:24:00-05:00,311.99,311.99,311.8,311.85,311.85,61006
2022-01-10 14:25:00-05:00,311.83,312.01,311.74,311.8,311.8,101747
2022-01-10 14:26:00-05:00,311.78,311.99,311.78,311.96,311.96,53956
2022-01-10 14:27:00-05:00,311.97,312.21,311.95,312.04,312.04,99945
2022-01-10 14:28:00-05:00,312.03,312.07,311.83,311.94,311.94,48613
2022-01-10 14:29:00-05:00,311.95,312.13,311.91,311.97,311.97,38384
2022-01-10 14:30:00-05:00,311.98,312.35,311.93,312.33,312.33,61649
2022-01-10 14:31:00-05:00,312.31,312.33,312.09,312.19,312.19,50272
2022-01-10 14:32:00-05:00,312.15,312.18,311.91,311.94,311.94,68473
2022-01-10 14:33:00-05:00,312.0,312.24,311.94,312.23,312.23,34147
2022-01-10 14:34:00-05:00,312.22,312.48,312.16,312.48,312.48,41150
2022-01-10 14:35:00-05:00,312.45,312.6,312.42,312.42,312.42,58185
2022-01-10 14:36:00-05:00,312.42,312.9,312.42,312.8,312.8,88826
2022-01-10 14:37:00-05:00,312.77,312.8,312.37,312.48,312.48,77998
2022-01-10 14:38:00-05:00,312.49,312.63,312.22,312.26,312.26,73765
2022-01-10 14:39:00-05:00,312.25,312.33,312.17,312.28,312.28,55161
2022-01-10 14:40:00-05:00,312.28,312.6,312.28,312.43,312.43,42419
2022-01-10 14:41:00-05:00,312.48,312.54,312.33,312.52,312.52,67071
2022-01-10 14:42:00-05:00,312.53,312.81,312.34,312.38,312.38,60070
2022-01-10 14:43:00-05:00,312.36,312.5,312.08,312.11,312.11,52397
2022-01-10 14:44:00-05:00,312.1,312.27,311.82,311.94,311.94,84882
2022-01-10 14:45:00-05:00,311.97,312.2,311.92,312.16,312.16,51215
2022-01-10 14:46:00-05:00,312.12,312.13,311.87,312.06,312.06,35798
2022-01-10 14:47:00-05:00,312.06,312.14,311.89,311.91,311.91,38119
2022-01-10 14:48:00-05:00,311.89,312.08,311.86,312.03,312.03,51336
2022-01-10 14:49:00-05:00,312.04,312.05,311.81,311.96,311.96,302932
2022-01-10 14:50:00-05:00,311.96,312.01,311.54,311.56,311.56,71357
2022-01-10 14:51:00-05:00,311.55,311.7,311.31,311.4,311.4,89751
2022-01-10 14:52:00-05:00,311.43,311.55,311.19,311.28,311.28,65903
2022-01-10 14:53:00-05:00,311.29,311.36,311.12,311.13,311.13,55566
2022-01-10 14:54:00-05:00,311.13,311.27,311.09,311.26,311.26,60496
2022-01-10 14:55:00-05:00,311.25,311.33,311.07,311.28,311.28,70192
2022-01-10 14:56:00-05:00,311.24,311.57,311.21,311.52,311.52,54444
2022-01-10 14:57:00-05:00,311.52,311.68,311.52,311.55,311.55,52772
2022-01-10 14:58:00-05:00,311.58,311.91,311.58,311.91,311.91,50061
2022-01-10 14:59:00-05:00,311.9,311.98,311.77,311.96,311.96,50153
2022-01-10 15:00:00-05:00,311.95,312.31,311.95,312.16,312.16,50958
2022-01-10 15:01:00-05:00,312.17,312.3,312.03,312.03,312.03,61794
2022-01-10 15:02:00-05:00,312.01,312.03,311.41,311.44,311.44,64621
2022-01-10 15:03:00-05:00,311.49,311.88,311.44,311.75,311.75,41069
2022-01-10 15:04:00-05:00,311.75,311.83,311.39,311.47,311.47,54488
2022-01-10 15:05:00-05:00,311.53,311.57,310.89,311.29,311.29,129409
2022-01-10 15:06:00-05:00,311.32,311.32,310.73,310.82,310.82,75458
2022-01-10 15:07:00-05:00,310.8,310.9,310.58,310.66,310.66,405019
2022-01-10 15:08:00-05:00,310.67,310.68,310.48,310.53,310.53,71095
2022-01-10 15:09:00-05:00,310.52,311.0,310.52,310.9,310.9,63443
2022-01-10 15:10:00-05:00,310.92,311.37,310.91,311.36,311.36,73056
2022-01-10 15:11:00-05:00,311.33,311.59,311.21,311.39,311.39,55721
2022-01-10 15:12:00-05:00,311.44,311.49,310.79,311.03,311.03,47665
2022-01-10 15:13:00-05:00,311.02,311.07,310.8,310.8,310.8,33137
2022-01-10 15:14:00-05:00,310.82,310.88,310.6,310.69,310.69,38811
2022-01-10 15:15:00-05:00,310.74,311.07,310.49,310.99,310.99,54732
2022-01-10 15:16:00-05:00,311.03,311.27,310.9,311.18,311.18,42633
2022-01-10 15:17:00-05:00,311.12,311.21,310.91,311.1,311.1,67524
2022-01-10 15:18:00-05:00,311.09,311.26,311.03,311.12,311.12,64659
2022-01-10 15:19:00-05:00,311.13,311.62,311.12,311.34,311.34,103851
2022-01-10 15:20:00-05:00,311.32,311.46,311.07,311.39,311.39,53821
2022-01-10 15:21:00-05:00,311.4,311.55,311.09,311.09,311.09,66190
2022-01-10 15:22:00-05:00,311.03,311.31,310.96,311.1,311.1,47805
2022-01-10 15:23:00-05:00,311.1,311.49,311.08,311.42,311.42,39860
2022-01-10 15:24:00-05:00,311.44,311.63,311.31,311.63,311.63,37448
2022-01-10 15:25:00-05:00,311.6,311.75,311.48,311.74,311.74,53430
2022-01-10 15:26:00-05:00,311.76,311.99,311.67,311.96,311.96,96809
2022-01-10 15:27:00-05:00,311.96,311.96,311.64,311.65,311.65,58997
2022-01-10 15:28:00-05:00,311.65,311.69,311.45,311.66,311.66,63105
2022-01-10 15:29:00-05:00,311.66,311.85,311.52,311.74,311.74,80483
2022-01-10 15:30:00-05:00,311.73,311.73,311.3,311.38,311.38,93444
2022-01-10 15:31:00-05:00,311.37,311.65,311.17,311.65,311.65,99243
2022-01-10 15:32:00-05:00,311.65,312.54,311.59,312.47,312.47,165639
2022-01-10 15:33:00-05:00,312.46,312.52,312.15,312.15,312.15,66578
2022-01-10 15:34:00-05:00,312.15,312.63,312.12,312.58,312.58,59750
2022-01-10 15:35:00-05:00,312.6,313.14,312.54,313.1,313.1,106604
2022-01-10 15:36:00-05:00,313.08,313.08,312.4,312.46,312.46,89614
2022-01-10 15:37:00-05:00,312.48,312.56,312.33,312.53,312.53,88311
2022-01-10 15:38:00-05:00,312.53,312.83,312.53,312.81,312.81,71451
2022-01-10 15:39:00-05:00,312.81,312.91,312.56,312.57,312.57,80506
2022-01-10 15:40:00-05:00,312.54,313.05,312.51,312.84,312.84,107498
2022-01-10 15:41:00-05:00,312.87,313.38,312.68,312.76,312.76,164038
2022-01-10 15:42:00-05:00,312.76,313.0,312.59,312.72,312.72,83117
2022-01-10 15:43:00-05:00,312.72,312.8,312.41,312.46,312.46,74822
2022-01-10 15:44:00-05:00,312.44,313.02,312.31,312.89,312.89,76179
2022-01-10 15:45:00-05:00,312.84,313.56,312.76,313.43,313.43,110605
2022-01-10 15:46:00-05:00,313.44,313.73,313.34,313.47,313.47,90682
2022-01-10 15:47:00-05:00,313.48,313.76,313.43,313.67,313.67,79156
2022-01-10 15:48:00-05:00,313.71,313.72,313.0,313.56,313.56,170091
2022-01-10 15:49:00-05:00,313.58,313.82,313.52,313.7,313.7,137921
2022-01-10 15:50:00-05:00,313.68,313.81,312.69,313.17,313.17,360533
2022-01-10 15:51:00-05:00,313.12,313.42,313.09,313.28,313.28,130313
2022-01-10 15:52:00-05:00,313.28,313.38,313.06,313.36,313.36,140481
2022-01-10 15:53:00-05:00,313.35,313.38,313.03,313.28,313.28,129022
2022-01-10 15:54:00-05:00,313.27,313.59,313.11,313.28,313.28,258688
2022-01-10 15:55:00-05:00,313.31,313.97,313.29,313.91,313.91,208013
2022-01-10 15:56:00-05:00,313.9,313.9,313.62,313.63,313.63,186188
2022-01-10 15:57:00-05:00,313.63,313.92,313.6,313.75,313.75,177106
2022-01-10 15:58:00-05:00,313.75,314.18,313.75,314.15,314.15,235419
2022-01-10 15:59:00-05:00,314.15,314.72,314.04,314.09,314.09,829150
2022-01-11 09:30:00-05:00,313.38,313.48,311.72,311.74,311.74,1007531
2022-01-11 09:31:00-05:00,311.72,311.77,310.89,310.99,310.99,207508
2022-01-11 09:32:00-05:00,310.96,311.77,310.9,311.69,311.69,138544
2022-01-11 09:33:00-05:00,311.69,311.73,310.29,310.43,310.43,183867
2022-01-11 09:34:00-05:00,310.0,310.43,309.9,310.29,310.29,251870
2022-01-11 09:35:00-05:00,311.62,311.89,311.61,311.89,311.89,253462
2022-01-11 09:36:00-05:00,312.5,312.65,312.43,312.64,312.64,265435
2022-01-11 09:37:00-05:00,312.5,312.81,312.43,312.77,312.77,129620
2022-01-11 09:38:00-05:00,313.0,313.1,312.08,312.24,312.24,146448
2022-01-11 09:39:00-05:00,312.0,312.6,312.0,312.43,312.43,75750
2022-01-11 09:40:00-05:00,312.5,312.51,311.21,311.39,311.39,76493
2022-01-11 09:41:00-05:00,311.0,311.19,310.79,310.94,310.94,92087
2022-01-11 09:42:00-05:00,311.0,311.49,310.78,310.78,310.78,83201
2022-01-11 09:43:00-05:00,311.0,311.08,310.6,310.93,310.93,97889
2022-01-11 09:44:00-05:00,310.71,311.43,310.71,311.29,311.29,92223
2022-01-11 09:45:00-05:00,311.3,311.67,311.2,311.67,311.67,104596
2022-01-11 09:46:00-05:00,312.25,312.64,312.22,312.62,312.62,97161
2022-01-11 09:47:00-05:00,312.5,312.62,312.25,312.47,312.47,96123
2022-01-11 09:48:00-05:00,312.0,312.29,311.82,311.82,311.82,48244
2022-01-11 09:49:00-05:00,311.75,311.93,311.73,311.81,311.81,58486
2022-01-11 09:50:00-05:00,311.75,312.1,311.4,311.78,311.78,66952
2022-01-11 09:51:00-05:00,311.93,312.52,311.93,312.52,312.52,76197
2022-01-11 09:52:00-05:00,312.43,312.86,312.43,312.8,312.8,89823
2022-01-11 09:53:00-05:00,312.75,312.95,312.59,312.83,312.83,74807
2022-01-11 09:54:00-05:00,312.0,312.0,312.0,312.0,312.0,67796
2022-01-11 09:55:00-05:00,311.61,311.78,311.47,311.64,311.64,107439
2022-01-11 09:56:00-05:00,311.86,312.4,311.64,312.4,312.4,62094
2022-01-11 09:57:00-05:00,312.25,312.78,311.8,311.8,311.8,84220
2022-01-11 09:58:00-05:00,312.27,312.38,311.68,312.38,312.38,47911
2022-01-11 09:59:00-05:00,312.4,312.51,311.97,312.23,312.23,41552
2022-01-11 10:00:00-05:00,312.2,312.67,311.76,312.62,312.62,91903
2022-01-11 10:01:00-05:00,312.62,312.62,312.01,312.32,312.32,74587
2022-01-11 10:02:00-05:00,312.3,312.32,311.84,312.14,312.14,58475
2022-01-11 10:03:00-05:00,312.17,312.65,312.0,312.44,312.44,85442
2022-01-11 10:04:00-05:00,312.42,313.06,312.42,312.98,312.98,100115
2022-01-11 10:05:00-05:00,313.05,313.67,312.97,313.6,313.6,121583
2022-01-11 10:06:00-05:00,313.63,313.66,313.37,313.51,313.51,87730
2022-01-11 10:07:00-05:00,313.53,313.58,313.29,313.44,313.44,64390
2022-01-11 10:08:00-05:00,313.42,313.63,313.17,313.59,313.59,81242
2022-01-11 10:09:00-05:00,313.57,313.87,312.95,313.04,313.04,92261
2022-01-11 10:10:00-05:00,312.99,313.38,312.97,313.11,313.11,59159
2022-01-11 10:11:00-05:00,313.13,313.24,312.82,312.82,312.82,90426
2022-01-11 10:12:00-05:00,312.83,313.31,312.82,313.24,313.24,79524
2022-01-11 10:13:00-05:00,313.29,313.4,312.85,312.97,312.97,84397
2022-01-11 10:14:00-05:00,312.95,313.12,312.68,312.83,312.83,95615
2022-01-11 10:15:00-05:00,312.85,313.12,312.5,312.7,312.7,69614
2022-01-11 10:16:00-05:00,312.68,312.77,312.42,312.42,312.42,67234
2022-01-11 10:17:00-05:00,312.45,312.78,312.35,312.78,312.78,61032
2022-01-11 10:18:00-05:00,312.77,312.97,312.7,312.87,312.87,106297
2022-01-11 10:19:00-05:00,312.9,313.05,312.69,312.87,312.87,43070
2022-01-11 10:20:00-05:00,312.86,313.04,312.54,312.58,312.58,37471
2022-01-11 10:21:00-05:00,312.61,312.9,312.45,312.9,312.9,43315
2022-01-11 10:22:00-05:00,312.94,313.1,312.66,312.87,312.87,80338
2022-01-11 10:23:00-05:00,312.9,312.98,312.53,312.96,312.96,49444
2022-01-11 10:24:00-05:00,312.97,312.97,312.27,312.36,312.36,77124
2022-01-11 10:25:00-05:00,312.34,312.49,311.84,311.98,311.98,91236
2022-01-11 10:26:00-05:00,311.98,312.17,311.84,312.04,312.04,60283
2022-01-11 10:27:00-05:00,312.08,312.34,312.07,312.09,312.09,43596
2022-01-11 10:28:00-05:00,312.1,312.28,311.98,312.17,312.17,54887
2022-01-11 10:29:00-05:00,312.16,312.48,311.96,312.3,312.3,65241
2022-01-11 10:30:00-05:00,312.32,313.13,312.24,312.98,312.98,64043
2022-01-11 10:31:00-05:00,312.98,312.98,311.9,311.96,311.96,112975
2022-01-11 10:32:00-05:00,311.96,312.39,311.92,312.07,312.07,43875
2022-01-11 10:33:00-05:00,312.08,312.15,311.93,311.95,311.95,42173
2022-01-11 10:34:00-05:00,311.9,311.93,311.33,311.36,311.36,87271
2022-01-11 10:35:00-05:00,311.38,311.58,311.27,311.53,311.53,65226
2022-01-11 10:36:00-05:00,311.52,311.76,311.41,311.62,311.62,65603
2022-01-11 10:37:00-05:00,311.64,311.81,311.35,311.45,311.45,50998
2022-01-11 10:38:00-05:00,311.44,311.84,311.39,311.78,311.78,59846
2022-01-11 10:39:00-05:00,311.79,311.96,311.53,311.62,311.62,48640
2022-01-11 10:40:00-05:00,311.67,311.67,311.16,311.21,311.21,42880
2022-01-11 10:41:00-05:00,311.18,311.18,310.62,310.78,310.78,114012
2022-01-11 10:42:00-05:00,310.75,310.75,310.45,310.63,310.63,74349
2022-01-11 10:43:00-05:00,310.57,310.72,310.52,310.65,310.65,43632
2022-01-11 10:44:00-05:00,310.63,310.91,310.61,310.74,310.74,37809
2022-01-11 10:45:00-05:00,310.74,311.6,310.6,311.4,311.4,71909
2022-01-11 10:46:00-05:00,311.44,311.44,311.07,311.26,311.26,51188
2022-01-11 10:47:00-05:00,311.25,311.41,311.01,311.17,311.17,37377
2022-01-11 10:48:00-05:00,311.23,311.51,311.08,311.16,311.16,33512
2022-01-11 10:49:00-05:00,311.11,311.13,310.8,311.0,311.0,31736
2022-01-11 10:50:00-05:00,310.97,311.03,310.75,310.85,310.85,31836
2022-01-11 10:51:00-05:00,310.87,311.1,310.6,311.05,311.05,56900
2022-01-11 10:52:00-05:00,311.08,311.2,310.97,311.01,311.01,30092
2022-01-11 10:53:00-05:00,310.96,311.13,310.93,311.06,311.06,25412
2022-01-11 10:54:00-05:00,311.09,311.16,310.9,311.14,311.14,30779
2022-01-11 10:55:00-05:00,311.16,311.34,311.13,311.2,311.2,34876
2022-01-11 10:56:00-05:00,311.15,311.18,310.78,310.98,310.98,38413
2022-01-11 10:57:00-05:00,311.03,311.15,310.88,311.07,311.07,26790
2022-01-11 10:58:00-05:00,311.05,311.69,310.95,311.42,311.42,37703
2022-01-11 10:59:00-05:00,311.37,311.66,311.28,311.66,311.66,45769
2022-01-11 11:00:00-05:00,311.67,311.94,311.53,311.82,311.82,41099
2022-01-11 11:01:00-05:00,311.83,311.9,311.56,311.75,311.75,38431
2022-01-11 11:02:00-05:00,311.75,312.04,311.73,312.0,312.0,41035
2022-01-11 11:03:00-05:00,312.0,312.6,311.95,312.58,312.58,60466
2022-01-11 11:04:00-05:00,312.61,312.89,312.18,312.53,312.53,104269
2022-01-11 11:05:00-05:00,312.5,312.88,312.5,312.74,312.74,44515
2022-01-11 11:06:00-05:00,312.78,313.12,312.74,313.03,313.03,65726
2022-01-11 11:07:00-05:00,313.02,313.05,312.62,312.64,312.64,38586
2022-01-11 11:08:00-05:00,312.61,312.75,312.49,312.49,312.49,35108
2022-01-11 11:09:00-05:00,312.52,312.65,312.2,312.42,312.42,50876
2022-01-11 11:10:00-05:00,312.45,312.79,312.45,312.77,312.77,55693
2022-01-11 11:11:00-05:00,312.79,313.05,312.72,312.86,312.86,45622
2022-01-11 11:12:00-05:00,313.42,313.6,313.34,313.51,313.51,91900
2022-01-11 11:13:00-05:00,313.51,314.15,313.49,313.98,313.98,128623
2022-01-11 11:14:00-05:00,313.94,314.27,313.85,314.24,314.24,104036
2022-01-11 11:15:00-05:00,314.2,315.1,314.07,315.05,315.05,184267
2022-01-11 11:16:00-05:00,315.03,315.12,314.4,314.61,314.61,105733
2022-01-11 11:17:00-05:00,314.6,315.34,314.58,315.28,315.28,91645
2022-01-11 11:18:00-05:00,315.27,315.5,315.22,315.5,315.5,89704
2022-01-11 11:19:00-05:00,315.51,315.55,315.18,315.27,315.27,90527
2022-01-11 11:20:00-05:00,315.29,315.37,314.28,314.45,314.45,88053
2022-01-11 11:21:00-05:00,314.44,314.95,314.29,314.92,314.92,78985
2022-01-11 11:22:00-05:00,314.92,315.02,314.6,314.77,314.77,66629
2022-01-11 11:23:00-05:00,314.75,314.89,314.44,314.46,314.46,50939
2022-01-11 11:24:00-05:00,314.48,314.59,314.25,314.46,314.46,65840
2022-01-11 11:25:00-05:00,314.48,314.8,314.44,314.78,314.78,69486
2022-01-11 11:26:00-05:00,314.81,314.88,314.64,314.86,314.86,52935
2022-01-11 11:27:00-05:00,314.84,314.87,314.58,314.73,314.73,57432
2022-01-11 11:28:00-05:00,314.71,315.03,314.64,314.98,314.98,56043
2022-01-11 11:29:00-05:00,314.96,315.33,314.95,315.24,315.24,80090
2022-01-11 11:30:00-05:00,315.24,315.3,315.07,315.16,315.16,62616
2022-01-11 11:31:00-05:00,315.15,315.16,314.81,314.9,314.9,71773
2022-01-11 11:32:00-05:00,314.9,314.95,314.69,314.69,314.69,39668
2022-01-11 11:33:00-05:00,314.69,314.72,314.47,314.6,314.6,44919
2022-01-11 11:34:00-05:00,314.61,314.65,314.44,314.53,314.53,45025
2022-01-11 11:35:00-05:00,314.57,314.84,314.55,314.81,314.81,43093
2022-01-11 11:36:00-05:00,314.8,315.27,314.76,315.18,315.18,64613
2022-01-11 11:37:00-05:00,315.17,315.3,315.06,315.25,315.25,49712
2022-01-11 11:38:00-05:00,315.28,315.66,315.18,315.6,315.6,73240
2022-01-11 11:39:00-05:00,315.61,315.94,315.56,315.89,315.89,85919
2022-01-11 11:40:00-05:00,315.89,316.32,315.67,316.29,316.29,148606
2022-01-11 11:41:00-05:00,316.29,316.36,315.99,316.12,316.12,98552
2022-01-11 11:42:00-05:00,316.13,316.38,316.0,316.38,316.38,113055
2022-01-11 11:43:00-05:00,316.38,316.61,316.12,316.59,316.59,116505
2022-01-11 11:44:00-05:00,316.59,316.61,316.16,316.22,316.22,81624
2022-01-11 11:45:00-05:00,316.23,316.4,316.08,316.12,316.12,81115
2022-01-11 11:46:00-05:00,316.13,316.14,315.8,315.85,315.85,79589
2022-01-11 11:47:00-05:00,315.9,316.06,315.73,315.76,315.76,58168
2022-01-11 11:48:00-05:00,315.75,316.05,315.68,316.0,316.0,62249
2022-01-11 11:49:00-05:00,316.0,316.1,315.79,315.88,315.88,49975
2022-01-11 11:50:00-05:00,315.88,316.18,315.88,316.09,316.09,52486
2022-01-11 11:51:00-05:00,316.06,316.12,315.92,316.07,316.07,41420
2022-01-11 11:52:00-05:00,316.06,316.18,315.98,316.14,316.14,73679
2022-01-11 11:53:00-05:00,316.14,316.34,316.04,316.31,316.31,71505
2022-01-11 11:54:00-05:00,316.29,316.29,316.03,316.17,316.17,68752
2022-01-11 11:55:00-05:00,316.18,316.2,316.05,316.15,316.15,36339
2022-01-11 11:56:00-05:00,316.09,316.2,315.92,316.11,316.11,57073
2022-01-11 11:57:00-05:00,316.12,316.36,316.02,316.36,316.36,62010
2022-01-11 11:58:00-05:00,316.37,316.48,316.12,316.29,316.29,75207
2022-01-11 11:59:00-05:00,316.31,316.55,316.21,316.39,316.39,83252
2022-01-11 12:00:00-05:00,316.45,316.53,315.99,316.15,316.15,51608
2022-01-11 12:01:00-05:00,316.19,316.35,316.16,316.23,316.23,36245
2022-01-11 12:02:00-05:00,316.31,316.31,315.95,315.99,315.99,56918
2022-01-11 12:03:00-05:00,315.99,316.08,315.5,315.55,315.55,96747
2022-01-11 12:04:00-05:00,315.58,315.93,315.58,315.9,315.9,48448
2022-01-11 12:05:00-05:00,315.93,316.03,315.89,315.96,315.96,40007
2022-01-11 12:06:00-05:00,315.96,316.04,315.83,315.92,315.92,42544
2022-01-11 12:07:00-05:00,315.89,316.05,315.82,315.97,315.97,34691
2022-01-11 12:08:00-05:00,315.97,316.04,315.9,315.99,315.99,39592
2022-01-11 12:09:00-05:00,315.96,316.13,315.89,316.11,316.11,36043
2022-01-11 12:10:00-05:00,316.12,316.23,316.02,316.05,316.05,32852
2022-01-11 12:11:00-05:00,316.07,316.07,315.67,315.75,315.75,53818
2022-01-11 12:12:00-05:00,315.8,316.02,315.72,315.95,315.95,41678
2022-01-11 12:13:00-05:00,315.94,315.99,315.84,315.91,315.91,28118
2022-01-11 12:14:00-05:00,315.9,316.12,315.9,316.08,316.08,41062
2022-01-11 12:15:00-05:00,316.09,316.17,316.05,316.16,316.16,25864
2022-01-11 12:16:00-05:00,316.17,316.31,315.95,315.95,315.95,68027
2022-01-11 12:17:00-05:00,315.93,315.96,315.7,315.96,315.96,66762
2022-01-11 12:18:00-05:00,315.96,315.97,315.8,315.89,315.89,34277
2022-01-11 12:19:00-05:00,315.92,316.0,315.87,315.96,315.96,27780
2022-01-11 12:20:00-05:00,315.99,316.15,315.93,315.96,315.96,46204
2022-01-11 12:21:00-05:00,315.96,315.99,315.81,315.85,315.85,42992
2022-01-11 12:22:00-05:00,315.87,316.06,315.87,315.98,315.98,39317
2022-01-11 12:23:00-05:00,315.96,316.0,315.77,315.78,315.78,38731
2022-01-11 12:24:00-05:00,315.79,315.92,315.75,315.82,315.82,43950
2022-01-11 12:25:00-05:00,315.86,315.88,315.35,315.42,315.42,84214
2022-01-11 12:26:00-05:00,315.43,315.47,315.29,315.36,315.36,54718
2022-01-11 12:27:00-05:00,315.38,315.46,315.17,315.31,315.31,43321
2022-01-11 12:28:00-05:00,315.27,315.27,314.55,314.63,314.63,128175
2022-01-11 12:29:00-05:00,314.62,314.88,314.58,314.82,314.82,70798
2022-01-11 12:30:00-05:00,314.84,315.14,314.76,315.11,315.11,42545
2022-01-11 12:31:00-05:00,315.11,315.21,315.02,315.08,315.08,35928
2022-01-11 12:32:00-05:00,315.08,315.21,314.92,315.15,315.15,44773
2022-01-11 12:33:00-05:00,315.14,315.14,314.86,314.89,314.89,40589
2022-01-11 12:34:00-05:00,314.86,314.92,314.6,314.62,314.62,39274
2022-01-11 12:35:00-05:00,314.63,314.76,314.51,314.61,314.61,44418
2022-01-11 12:36:00-05:00,314.63,314.8,314.62,314.8,314.8,33030
2022-01-11 12:37:00-05:00,314.75,315.02,314.66,314.99,314.99,46638
2022-01-11 12:38:00-05:00,314.97,315.16,314.91,314.97,314.97,41201
2022-01-11 12:39:00-05:00,314.97,314.97,314.57,314.63,314.63,49726
2022-01-11 12:40:00-05:00,314.65,314.65,314.36,314.38,314.38,59136
2022-01-11 12:41:00-05:00,314.38,314.61,314.32,314.59,314.59,74868
2022-01-11 12:42:00-05:00,314.61,314.88,314.54,314.88,314.88,45575
2022-01-11 12:43:00-05:00,314.89,314.98,314.82,314.83,314.83,59037
2022-01-11 12:44:00-05:00,314.84,315.0,314.82,314.96,314.96,28135
2022-01-11 12:45:00-05:00,314.97,314.97,314.77,314.89,314.89,23435
2022-01-11 12:46:00-05:00,314.9,314.9,314.64,314.78,314.78,28735
2022-01-11 12:47:00-05:00,314.75,314.89,314.68,314.77,314.77,21042
2022-01-11 12:48:00-05:00,314.76,314.83,314.64,314.77,314.77,19852
2022-01-11 12:49:00-05:00,314.78,314.8,314.58,314.65,314.65,24494
2022-01-11 12:50:00-05:00,314.69,314.85,314.65,314.83,314.83,27650
2022-01-11 12:51:00-05:00,314.83,314.92,314.76,314.78,314.78,33113
2022-01-11 12:52:00-05:00,314.79,315.09,314.74,315.05,315.05,60759
2022-01-11 12:53:00-05:00,315.05,315.06,314.91,314.98,314.98,28010
2022-01-11 12:54:00-05:00,314.97,315.08,314.92,315.0,315.0,26845
2022-01-11 12:55:00-05:00,315.04,315.08,314.8,314.86,314.86,33464
2022-01-11 12:56:00-05:00,314.86,315.0,314.84,314.97,314.97,20811
2022-01-11 12:57:00-05:00,314.92,315.0,314.86,314.91,314.91,18993
2022-01-11 12:58:00-05:00,314.93,314.93,314.55,314.74,314.74,30311
2022-01-11 12:59:00-05:00,314.74,314.92,314.74,314.81,314.81,33177
2022-01-11 13:00:00-05:00,314.83,314.86,314.53,314.66,314.66,32331
2022-01-11 13:01:00-05:00,314.67,314.69,314.16,314.29,314.29,46607
2022-01-11 13:02:00-05:00,314.28,314.65,314.28,314.53,314.53,36521
2022-01-11 13:03:00-05:00,314.6,314.6,314.32,314.54,314.54,30470
2022-01-11 13:04:00-05:00,314.53,314.66,314.48,314.58,314.58,27012
2022-01-11 13:05:00-05:00,314.58,314.61,314.01,314.07,314.07,40383
2022-01-11 13:06:00-05:00,314.14,314.29,314.05,314.08,314.08,48937
2022-01-11 13:07:00-05:00,314.09,314.21,313.95,314.08,314.08,47774
2022-01-11 13:08:00-05:00,314.12,314.39,314.12,314.22,314.22,46586
2022-01-11 13:09:00-05:00,314.22,314.26,314.15,314.2,314.2,25838
2022-01-11 13:10:00-05:00,314.2,314.35,314.18,314.27,314.27,42086
2022-01-11 13:11:00-05:00,314.27,314.53,314.27,314.47,314.47,28849
2022-01-11 13:12:00-05:00,314.5,314.52,314.36,314.51,314.51,32389
2022-01-11 13:13:00-05:00,314.51,314.81,314.46,314.81,314.81,41679
2022-01-11 13:14:00-05:00,314.8,314.99,314.75,314.86,314.86,47020
2022-01-11 13:15:00-05:00,314.87,314.99,314.82,314.97,314.97,38208
2022-01-11 13:16:00-05:00,314.98,315.05,314.92,314.98,314.98,41568
2022-01-11 13:17:00-05:00,314.99,315.07,314.96,314.97,314.97,26385
2022-01-11 13:18:00-05:00,314.99,315.11,314.95,315.09,315.09,23250
2022-01-11 13:19:00-05:00,315.1,315.15,314.88,315.13,315.13,52005
2022-01-11 13:20:00-05:00,315.14,315.25,315.05,315.25,315.25,40689
2022-01-11 13:21:00-05:00,315.25,315.37,315.24,315.27,315.27,72735
2022-01-11 13:22:00-05:00,315.26,315.27,315.12,315.23,315.23,28951
2022-01-11 13:23:00-05:00,315.24,315.24,315.03,315.05,315.05,28534
2022-01-11 13:24:00-05:00,315.09,315.45,315.09,315.42,315.42,50533
2022-01-11 13:25:00-05:00,315.41,315.43,315.28,315.34,315.34,22159
2022-01-11 13:26:00-05:00,315.34,315.35,315.13,315.13,315.13,30724
2022-01-11 13:27:00-05:00,315.11,315.19,315.07,315.14,315.14,28383
2022-01-11 13:28:00-05:00,315.13,315.25,315.11,315.17,315.17,23896
2022-01-11 13:29:00-05:00,315.15,315.16,314.95,315.03,315.03,31700
2022-01-11 13:30:00-05:00,315.05,315.27,315.0,315.25,315.25,40220
2022-01-11 13:31:00-05:00,315.25,315.29,315.11,315.13,315.13,30504
2022-01-11 13:32:00-05:00,315.13,315.2,314.91,314.96,314.96,44531
2022-01-11 13:33:00-05:00,314.95,314.98,314.87,314.89,314.89,31450
2022-01-11 13:34:00-05:00,314.9,315.09,314.9,315.05,315.05,27663
2022-01-11 13:35:00-05:00,315.06,315.15,314.92,315.14,315.14,32000
2022-01-11 13:36:00-05:00,315.13,315.18,314.9,314.95,314.95,27989
2022-01-11 13:37:00-05:00,314.94,315.06,314.94,315.02,315.02,23181
2022-01-11 13:38:00-05:00,315.04,315.07,314.94,314.94,314.94,27363
2022-01-11 13:39:00-05:00,314.92,315.06,314.9,314.99,314.99,31449
2022-01-11 13:40:00-05:00,314.99,315.08,314.9,315.01,315.01,43541
2022-01-11 13:41:00-05:00,315.0,315.13,314.97,315.11,315.11,31955
